Time, z_position, z_position_rk_tendency, y_position, y_position_rk_tendency, x_position, x_position_rk_tendency, volume, qr, nr, vterm, prevp, nrevp
  623.90,      1245.6993260295,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009533915,       442.1771204677,         4.9420387431,        -0.0000000644,        -3.4037140307
  624.00,      1245.2050254358,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009533850,       441.8370130269,         4.9430058634,        -0.0000000644,        -3.4010743579
  624.10,      1244.7106281178,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009533786,       441.4971693474,         4.9439731070,        -0.0000000644,        -3.3984367444
  624.20,      1244.2161340630,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009533721,       441.1575892234,         4.9449404736,        -0.0000000644,        -3.3958011887
  624.30,      1243.7215432593,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009533657,       440.8182724495,         4.9459079634,        -0.0000000644,        -3.3931676891
  624.40,      1243.2268556943,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009533593,       440.4792188200,         4.9468755762,        -0.0000000644,        -3.3905362440
  624.50,      1242.7320713558,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009533528,       440.1404281298,         4.9478433121,        -0.0000000644,        -3.3879068519
  624.60,      1242.2371902313,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009533464,       439.8019001736,         4.9488111709,        -0.0000000644,        -3.3852795110
  624.70,      1241.7422123087,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009533399,       439.4636347466,         4.9497791526,        -0.0000000644,        -3.3826542198
  624.80,      1241.2471375756,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009533335,       439.1256316439,         4.9507472572,        -0.0000000644,        -3.3800309766
  624.90,      1240.7519660197,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009533270,       438.7878906609,         4.9517154846,        -0.0000000645,        -3.3774097799
  625.00,      1240.2566976289,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009533206,       438.4504115930,         4.9526838347,        -0.0000000645,        -3.3747906281
  625.10,      1239.7613323907,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009533141,       438.1131942361,         4.9536523076,        -0.0000000645,        -3.3721735195
  625.20,      1239.2658702930,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009533077,       437.7762383858,         4.9546209032,        -0.0000000645,        -3.3695584526
  625.30,      1238.7703113235,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009533013,       437.4395438382,         4.9555896215,        -0.0000000645,        -3.3669454257
  625.40,      1238.2746554699,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009532948,       437.1031103895,         4.9565584623,        -0.0000000645,        -3.3643344373
  625.50,      1237.7789027199,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009532884,       436.7669378359,         4.9575274257,        -0.0000000645,        -3.3617254856
  625.60,      1237.2830530614,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009532819,       436.4310259739,         4.9584965116,        -0.0000000645,        -3.3591185693
  625.70,      1236.7871064820,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009532755,       436.0953746003,         4.9594657199,        -0.0000000645,        -3.3565136866
  625.80,      1236.2910629695,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009532690,       435.7599835117,         4.9604350506,        -0.0000000645,        -3.3539108359
  625.90,      1235.7949225118,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009532626,       435.4248525051,         4.9614045038,        -0.0000000645,        -3.3513100157
  626.00,      1235.2986850965,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009532561,       435.0899813777,         4.9623740792,        -0.0000000645,        -3.3487112244
  626.10,      1234.8023507114,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009532497,       434.7553699267,         4.9633437769,        -0.0000000645,        -3.3461144603
  626.20,      1234.3059193443,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009532432,       434.4210179495,         4.9643135968,        -0.0000000645,        -3.3435197219
  626.30,      1233.8093909830,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009532368,       434.0869252438,         4.9652835390,        -0.0000000645,        -3.3409270076
  626.40,      1233.3127656153,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009532303,       433.7530916072,         4.9662536032,        -0.0000000645,        -3.3383363158
  626.50,      1232.8160432289,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009532239,       433.4195168378,         4.9672237896,        -0.0000000645,        -3.3357476449
  626.60,      1232.3192238117,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009532174,       433.0862007334,         4.9681940979,        -0.0000000645,        -3.3331609934
  626.70,      1231.8223073515,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009532109,       432.7531430925,         4.9691645283,        -0.0000000645,        -3.3305763596
  626.80,      1231.3252938360,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009532045,       432.4203437134,         4.9701350807,        -0.0000000645,        -3.3279937419
  626.90,      1230.8281832531,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009531980,       432.0878023945,         4.9711057549,        -0.0000000645,        -3.3254131389
  627.00,      1230.3309755906,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009531916,       431.7555189347,         4.9720765510,        -0.0000000645,        -3.3228345488
  627.10,      1229.8336708363,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009531851,       431.4234931327,         4.9730474689,        -0.0000000646,        -3.3202579702
  627.20,      1229.3362689780,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009531787,       431.0917247876,         4.9740185086,        -0.0000000646,        -3.3176834014
